"fold";"method";"metric";"val";"dataset"
8;"CART";"acc";0,8;"biodeg"
8;"CART";"brier_score";0,163012565456353;"biodeg"
9;"CART";"auc";0,851550079491256;"biodeg"
9;"CART";"acc";0,828571428571429;"biodeg"
9;"CART";"brier_score";0,137314794731494;"biodeg"
10;"CART";"auc";0,861729452054795;"biodeg"
10;"CART";"acc";0,857142857142857;"biodeg"
10;"CART";"brier_score";0,115973691606906;"biodeg"
1;"ElasticNet";"auc";0,960225140712946;"biodeg"
1;"ElasticNet";"acc";0,915094339622642;"biodeg"
1;"ElasticNet";"brier_score";0,105895421528204;"biodeg"
2;"ElasticNet";"auc";0,913320825515948;"biodeg"
2;"ElasticNet";"acc";0,858490566037736;"biodeg"
2;"ElasticNet";"brier_score";0,131758548531118;"biodeg"
3;"ElasticNet";"auc";0,93531746031746;"biodeg"
3;"ElasticNet";"acc";0,877358490566038;"biodeg"
3;"ElasticNet";"brier_score";0,111373826199763;"biodeg"
4;"ElasticNet";"auc";0,900793650793651;"biodeg"
4;"ElasticNet";"acc";0,839622641509434;"biodeg"
4;"ElasticNet";"brier_score";0,133219911670227;"biodeg"
5;"ElasticNet";"auc";0,898412698412698;"biodeg"
5;"ElasticNet";"acc";0,811320754716981;"biodeg"
5;"ElasticNet";"brier_score";0,129575800908719;"biodeg"
6;"ElasticNet";"auc";0,89537925021796;"biodeg"
6;"ElasticNet";"acc";0,847619047619048;"biodeg"
6;"ElasticNet";"brier_score";0,129330206177457;"biodeg"
7;"ElasticNet";"auc";0,928073234524847;"biodeg"
7;"ElasticNet";"acc";0,895238095238095;"biodeg"
7;"ElasticNet";"brier_score";0,110266514916029;"biodeg"
8;"ElasticNet";"auc";0,900408163265306;"biodeg"
8;"ElasticNet";"acc";0,847619047619048;"biodeg"
8;"ElasticNet";"brier_score";0,131574793748406;"biodeg"
9;"ElasticNet";"auc";0,8879173290938;"biodeg"
9;"ElasticNet";"acc";0,838095238095238;"biodeg"
9;"ElasticNet";"brier_score";0,137354899503123;"biodeg"
10;"ElasticNet";"auc";0,95291095890411;"biodeg"
10;"ElasticNet";"acc";0,876190476190476;"biodeg"
10;"ElasticNet";"brier_score";0,105149729093451;"biodeg"
1;"GBM";"auc";0,967729831144465;"biodeg"
1;"GBM";"acc";0,915094339622642;"biodeg"
1;"GBM";"brier_score";0,0695712422944446;"biodeg"
2;"GBM";"auc";0,900187617260788;"biodeg"
2;"GBM";"acc";0,820754716981132;"biodeg"
2;"GBM";"brier_score";0,137983070227331;"biodeg"
3;"GBM";"auc";0,950396825396825;"biodeg"
3;"GBM";"acc";0,886792452830189;"biodeg"
3;"GBM";"brier_score";0,0826390035330358;"biodeg"
4;"GBM";"auc";0,944444444444444;"biodeg"
4;"GBM";"acc";0,867924528301887;"biodeg"
4;"GBM";"brier_score";0,0898292949378505;"biodeg"
5;"GBM";"auc";0,890079365079365;"biodeg"
5;"GBM";"acc";0,830188679245283;"biodeg"
5;"GBM";"brier_score";0,11836427784985;"biodeg"
6;"GBM";"auc";0,909328683522232;"biodeg"
6;"GBM";"acc";0,857142857142857;"biodeg"
6;"GBM";"brier_score";0,113025476081045;"biodeg"
7;"GBM";"auc";0,95335658238884;"biodeg"
7;"GBM";"acc";0,876190476190476;"biodeg"
7;"GBM";"brier_score";0,0846337853114801;"biodeg"
8;"GBM";"auc";0,901632653061224;"biodeg"
8;"GBM";"acc";0,857142857142857;"biodeg"
8;"GBM";"brier_score";0,103167911315344;"biodeg"
9;"GBM";"auc";0,902623211446741;"biodeg"
9;"GBM";"acc";0,866666666666667;"biodeg"
9;"GBM";"brier_score";0,106691307021702;"biodeg"
10;"GBM";"auc";0,936643835616438;"biodeg"
10;"GBM";"acc";0,885714285714286;"biodeg"
10;"GBM";"brier_score";0,0945308271573583;"biodeg"
1;"glm";"auc";0,945966228893058;"biodeg"
1;"glm";"acc";0,924528301886792;"biodeg"
1;"glm";"brier_score";0,0778317596921305;"biodeg"
2;"glm";"auc";0,903564727954972;"biodeg"
2;"glm";"acc";0,839622641509434;"biodeg"
2;"glm";"brier_score";0,124361386246824;"biodeg"
3;"glm";"auc";0,938095238095238;"biodeg"
3;"glm";"acc";0,905660377358491;"biodeg"
3;"glm";"brier_score";0,0756094889024194;"biodeg"
4;"glm";"auc";0,933333333333333;"biodeg"
4;"glm";"acc";0,877358490566038;"biodeg"
4;"glm";"brier_score";0,0933774127551668;"biodeg"
5;"glm";"auc";0,910515873015873;"biodeg"
5;"glm";"acc";0,858490566037736;"biodeg"
5;"glm";"brier_score";0,105170519240731;"biodeg"
6;"glm";"auc";0,906277244986922;"biodeg"
6;"glm";"acc";0,857142857142857;"biodeg"
6;"glm";"brier_score";0,113581455802318;"biodeg"
7;"glm";"auc";0,937227550130776;"biodeg"
7;"glm";"acc";0,866666666666667;"biodeg"
7;"glm";"brier_score";0,0871049841550119;"biodeg"
8;"glm";"auc";0,906122448979592;"biodeg"
8;"glm";"acc";0,847619047619048;"biodeg"
8;"glm";"brier_score";0,118245106245314;"biodeg"
9;"glm";"auc";0,906995230524642;"biodeg"
9;"glm";"acc";0,828571428571429;"biodeg"
9;"glm";"brier_score";0,118533162174844;"biodeg"
10;"glm";"auc";0,933647260273973;"biodeg"
10;"glm";"acc";0,847619047619048;"biodeg"
10;"glm";"brier_score";0,100225737491207;"biodeg"
1;"Lasso";"auc";0,95609756097561;"biodeg"
1;"Lasso";"acc";0,915094339622642;"biodeg"
1;"Lasso";"brier_score";0,105498541593579;"biodeg"
2;"Lasso";"auc";0,918198874296435;"biodeg"
2;"Lasso";"acc";0,849056603773585;"biodeg"
2;"Lasso";"brier_score";0,131147648929153;"biodeg"
3;"Lasso";"auc";0,93531746031746;"biodeg"
3;"Lasso";"acc";0,877358490566038;"biodeg"
3;"Lasso";"brier_score";0,111459067954529;"biodeg"
4;"Lasso";"auc";0,900793650793651;"biodeg"
4;"Lasso";"acc";0,849056603773585;"biodeg"
4;"Lasso";"brier_score";0,133190365345458;"biodeg"
5;"Lasso";"auc";0,9;"biodeg"
5;"Lasso";"acc";0,811320754716981;"biodeg"
5;"Lasso";"brier_score";0,129446449969937;"biodeg"
6;"Lasso";"auc";0,894071490845684;"biodeg"
6;"Lasso";"acc";0,847619047619048;"biodeg"
6;"Lasso";"brier_score";0,129493834665601;"biodeg"
7;"Lasso";"auc";0,925021795989538;"biodeg"
7;"Lasso";"acc";0,885714285714286;"biodeg"
7;"Lasso";"brier_score";0,110783498780675;"biodeg"
8;"Lasso";"auc";0,9;"biodeg"
8;"Lasso";"acc";0,847619047619048;"biodeg"
8;"Lasso";"brier_score";0,132084578350377;"biodeg"
9;"Lasso";"auc";0,88751987281399;"biodeg"
9;"Lasso";"acc";0,838095238095238;"biodeg"
9;"Lasso";"brier_score";0,137325821295408;"biodeg"
10;"Lasso";"auc";0,948202054794521;"biodeg"
10;"Lasso";"acc";0,876190476190476;"biodeg"
10;"Lasso";"brier_score";0,10576000263194;"biodeg"
1;"rf";"auc";0,971106941838649;"biodeg"
1;"rf";"acc";0,905660377358491;"biodeg"
1;"rf";"brier_score";0,0746841509433962;"biodeg"
2;"rf";"auc";0,907317073170732;"biodeg"
2;"rf";"acc";0,820754716981132;"biodeg"
2;"rf";"brier_score";0,126460679245283;"biodeg"
3;"rf";"auc";0,945436507936508;"biodeg"
3;"rf";"acc";0,915094339622642;"biodeg"
3;"rf";"brier_score";0,0784246037735849;"biodeg"
4;"rf";"auc";0,953174603174603;"biodeg"
4;"rf";"acc";0,877358490566038;"biodeg"
4;"rf";"brier_score";0,0852050188679245;"biodeg"
5;"rf";"auc";0,90297619047619;"biodeg"
5;"rf";"acc";0,839622641509434;"biodeg"
5;"rf";"brier_score";0,110787471698113;"biodeg"
6;"rf";"auc";0,948561464690497;"biodeg"
6;"rf";"acc";0,857142857142857;"biodeg"
6;"rf";"brier_score";0,0943402666666667;"biodeg"
7;"rf";"auc";0,957279860505667;"biodeg"
7;"rf";"acc";0,885714285714286;"biodeg"
7;"rf";"brier_score";0,0797245714285714;"biodeg"
8;"rf";"auc";0,917755102040816;"biodeg"
8;"rf";"acc";0,857142857142857;"biodeg"
8;"rf";"brier_score";0,100289828571429;"biodeg"
9;"rf";"auc";0,916931637519873;"biodeg"
9;"rf";"acc";0,857142857142857;"biodeg"
9;"rf";"brier_score";0,102679771428571;"biodeg"
10;"rf";"auc";0,949700342465753;"biodeg"
10;"rf";"acc";0,895238095238095;"biodeg"
10;"rf";"brier_score";0,0806915428571429;"biodeg"
1;"Ridge";"auc";0,968105065666041;"biodeg"
1;"Ridge";"acc";0,89622641509434;"biodeg"
1;"Ridge";"brier_score";0,10806172820791;"biodeg"
2;"Ridge";"auc";0,908067542213884;"biodeg"
2;"Ridge";"acc";0,839622641509434;"biodeg"
2;"Ridge";"brier_score";0,13215161084007;"biodeg"
3;"Ridge";"auc";0,929365079365079;"biodeg"
3;"Ridge";"acc";0,867924528301887;"biodeg"
3;"Ridge";"brier_score";0,114073841164285;"biodeg"
4;"Ridge";"auc";0,898809523809524;"biodeg"
4;"Ridge";"acc";0,820754716981132;"biodeg"
4;"Ridge";"brier_score";0,133004802082271;"biodeg"
5;"Ridge";"auc";0,897222222222222;"biodeg"
5;"Ridge";"acc";0,830188679245283;"biodeg"
5;"Ridge";"brier_score";0,131040089556542;"biodeg"
6;"Ridge";"auc";0,902789886660854;"biodeg"
6;"Ridge";"acc";0,857142857142857;"biodeg"
6;"Ridge";"brier_score";0,13227898699222;"biodeg"
7;"Ridge";"auc";0,934176111595466;"biodeg"
7;"Ridge";"acc";0,876190476190476;"biodeg"
7;"Ridge";"brier_score";0,111175700703416;"biodeg"
8;"Ridge";"auc";0,901224489795918;"biodeg"
8;"Ridge";"acc";0,876190476190476;"biodeg"
8;"Ridge";"brier_score";0,144771739585639;"biodeg"
9;"Ridge";"auc";0,877186009538951;"biodeg"
9;"Ridge";"acc";0,819047619047619;"biodeg"
9;"Ridge";"brier_score";0,141949176100717;"biodeg"
10;"Ridge";"auc";0,943921232876712;"biodeg"
10;"Ridge";"acc";0,876190476190476;"biodeg"
10;"Ridge";"brier_score";0,108605954686421;"biodeg"
1;"Boosted Stumps";"auc";0,6836;"blood_transfusion"
1;"Boosted Stumps";"acc";0,733333333333333;"blood_transfusion"
1;"Boosted Stumps";"brier_score";0,202238706879663;"blood_transfusion"
2;"Boosted Stumps";"auc";0,772417153996101;"blood_transfusion"
2;"Boosted Stumps";"acc";0,786666666666667;"blood_transfusion"
2;"Boosted Stumps";"brier_score";0,149507232855389;"blood_transfusion"
3;"Boosted Stumps";"auc";0,724565756823821;"blood_transfusion"
3;"Boosted Stumps";"acc";0,76;"blood_transfusion"
3;"Boosted Stumps";"brier_score";0,142207105151617;"blood_transfusion"
4;"Boosted Stumps";"auc";0,705882352941177;"blood_transfusion"
4;"Boosted Stumps";"acc";0,76;"blood_transfusion"
4;"Boosted Stumps";"brier_score";0,197350964027516;"blood_transfusion"
5;"Boosted Stumps";"auc";0,817266949152542;"blood_transfusion"
5;"Boosted Stumps";"acc";0,813333333333333;"blood_transfusion"
5;"Boosted Stumps";"brier_score";0,135116468414291;"blood_transfusion"
6;"Boosted Stumps";"auc";0,749512670565302;"blood_transfusion"
6;"Boosted Stumps";"acc";0,8;"blood_transfusion"
6;"Boosted Stumps";"brier_score";0,14656813736123;"blood_transfusion"
7;"Boosted Stumps";"auc";0,655;"blood_transfusion"
7;"Boosted Stumps";"acc";0,733333333333333;"blood_transfusion"
7;"Boosted Stumps";"brier_score";0,167987424535787;"blood_transfusion"
8;"Boosted Stumps";"auc";0,780701754385965;"blood_transfusion"
8;"Boosted Stumps";"acc";0,813333333333333;"blood_transfusion"
8;"Boosted Stumps";"brier_score";0,146981453474486;"blood_transfusion"
9;"Boosted Stumps";"auc";0,71640625;"blood_transfusion"
9;"Boosted Stumps";"acc";0,851351351351351;"blood_transfusion"
9;"Boosted Stumps";"brier_score";0,122933512288684;"blood_transfusion"
10;"Boosted Stumps";"auc";0,775381850853549;"blood_transfusion"
10;"Boosted Stumps";"acc";0,824324324324324;"blood_transfusion"
10;"Boosted Stumps";"brier_score";0,149042340053499;"blood_transfusion"
1;"CART";"auc";0,7224;"blood_transfusion"
1;"CART";"acc";0,746666666666667;"blood_transfusion"
1;"CART";"brier_score";0,190460879769579;"blood_transfusion"
2;"CART";"auc";0,743664717348928;"blood_transfusion"
2;"CART";"acc";0,786666666666667;"blood_transfusion"
2;"CART";"brier_score";0,157513603311893;"blood_transfusion"
3;"CART";"auc";0,713399503722084;"blood_transfusion"
3;"CART";"acc";0,76;"blood_transfusion"
3;"CART";"brier_score";0,154121278110776;"blood_transfusion"
4;"CART";"auc";0,662990196078431;"blood_transfusion"
4;"CART";"acc";0,72;"blood_transfusion"
4;"CART";"brier_score";0,205183723808392;"blood_transfusion"
5;"CART";"auc";0,721927966101695;"blood_transfusion"
5;"CART";"acc";0,733333333333333;"blood_transfusion"
5;"CART";"brier_score";0,16682830800916;"blood_transfusion"
6;"CART";"auc";0,792884990253411;"blood_transfusion"
6;"CART";"acc";0,826666666666667;"blood_transfusion"
6;"CART";"brier_score";0,131799284389236;"blood_transfusion"
7;"CART";"auc";0,593333333333333;"blood_transfusion"
7;"CART";"acc";0,733333333333333;"blood_transfusion"
7;"CART";"brier_score";0,181064898684337;"blood_transfusion"
8;"CART";"auc";0,8182261208577;"blood_transfusion"
8;"CART";"acc";0,853333333333333;"blood_transfusion"
8;"CART";"brier_score";0,121039743010872;"blood_transfusion"
9;"CART";"auc";0,66953125;"blood_transfusion"
9;"CART";"acc";0,851351351351351;"blood_transfusion"
9;"CART";"brier_score";0,125604325576387;"blood_transfusion"
10;"CART";"auc";0,778975741239892;"blood_transfusion"
10;"CART";"acc";0,824324324324324;"blood_transfusion"
10;"CART";"brier_score";0,141035835148124;"blood_transfusion"
1;"ElasticNet";"auc";0,6996;"blood_transfusion"
1;"ElasticNet";"acc";0,693333333333333;"blood_transfusion"
1;"ElasticNet";"brier_score";0,19933039877645;"blood_transfusion"
2;"ElasticNet";"auc";0,741228070175439;"blood_transfusion"
2;"ElasticNet";"acc";0,76;"blood_transfusion"
2;"ElasticNet";"brier_score";0,161485169626521;"blood_transfusion"
3;"ElasticNet";"auc";0,749379652605459;"blood_transfusion"
3;"ElasticNet";"acc";0,813333333333333;"blood_transfusion"
3;"ElasticNet";"brier_score";0,135096164708765;"blood_transfusion"
4;"ElasticNet";"auc";0,737745098039216;"blood_transfusion"
4;"ElasticNet";"acc";0,68;"blood_transfusion"
4;"ElasticNet";"brier_score";0,192730261678987;"blood_transfusion"
5;"ElasticNet";"auc";0,872351694915254;"blood_transfusion"
5;"ElasticNet";"acc";0,813333333333333;"blood_transfusion"
5;"ElasticNet";"brier_score";0,138861615116192;"blood_transfusion"
6;"ElasticNet";"auc";0,712475633528265;"blood_transfusion"
6;"ElasticNet";"acc";0,76;"blood_transfusion"
6;"ElasticNet";"brier_score";0,168525661748538;"blood_transfusion"
7;"ElasticNet";"auc";0,646111111111111;"blood_transfusion"
7;"ElasticNet";"acc";0,813333333333333;"blood_transfusion"
7;"ElasticNet";"brier_score";0,155381586425872;"blood_transfusion"
8;"ElasticNet";"auc";0,80458089668616;"blood_transfusion"
8;"ElasticNet";"acc";0,773333333333333;"blood_transfusion"
8;"ElasticNet";"brier_score";0,153521030457438;"blood_transfusion"
9;"ElasticNet";"auc";0,76015625;"blood_transfusion"
9;"ElasticNet";"acc";0,851351351351351;"blood_transfusion"
9;"ElasticNet";"brier_score";0,124826681026065;"blood_transfusion"
10;"ElasticNet";"auc";0,787061994609164;"blood_transfusion"
10;"ElasticNet";"acc";0,756756756756757;"blood_transfusion"
10;"ElasticNet";"brier_score";0,162312915899804;"blood_transfusion"
1;"GBM";"auc";0,6796;"blood_transfusion"
1;"GBM";"acc";0,746666666666667;"blood_transfusion"
1;"GBM";"brier_score";0,20041179936459;"blood_transfusion"
2;"GBM";"auc";0,765594541910331;"blood_transfusion"
2;"GBM";"acc";0,8;"blood_transfusion"
2;"GBM";"brier_score";0,147233635293103;"blood_transfusion"
3;"GBM";"auc";0,69727047146402;"blood_transfusion"
3;"GBM";"acc";0,773333333333333;"blood_transfusion"
3;"GBM";"brier_score";0,149186333294137;"blood_transfusion"
4;"GBM";"auc";0,714052287581699;"blood_transfusion"
4;"GBM";"acc";0,76;"blood_transfusion"
4;"GBM";"brier_score";0,193602633238519;"blood_transfusion"
5;"GBM";"auc";0,806673728813559;"blood_transfusion"
5;"GBM";"acc";0,8;"blood_transfusion"
5;"GBM";"brier_score";0,142862112063548;"blood_transfusion"
6;"GBM";"auc";0,753411306042885;"blood_transfusion"
6;"GBM";"acc";0,8;"blood_transfusion"
6;"GBM";"brier_score";0,141860485743337;"blood_transfusion"
7;"GBM";"auc";0,631666666666667;"blood_transfusion"
7;"GBM";"acc";0,72;"blood_transfusion"
7;"GBM";"brier_score";0,178990421863096;"blood_transfusion"
8;"GBM";"auc";0,807992202729045;"blood_transfusion"
8;"GBM";"acc";0,813333333333333;"blood_transfusion"
8;"GBM";"brier_score";0,139335645167353;"blood_transfusion"
9;"GBM";"auc";0,71484375;"blood_transfusion"
9;"GBM";"acc";0,851351351351351;"blood_transfusion"
9;"GBM";"brier_score";0,119526419616813;"blood_transfusion"
10;"GBM";"auc";0,790655884995508;"blood_transfusion"
10;"GBM";"acc";0,824324324324324;"blood_transfusion"
10;"GBM";"brier_score";0,142779156572907;"blood_transfusion"
1;"glm";"auc";0,7292;"blood_transfusion"
1;"glm";"acc";0,706666666666667;"blood_transfusion"
1;"glm";"brier_score";0,194573914783647;"blood_transfusion"
2;"glm";"auc";0,739278752436647;"blood_transfusion"
2;"glm";"acc";0,76;"blood_transfusion"
2;"glm";"brier_score";0,155342669853081;"blood_transfusion"
3;"glm";"auc";0,741935483870968;"blood_transfusion"
3;"glm";"acc";0,8;"blood_transfusion"
3;"glm";"brier_score";0,134907848748259;"blood_transfusion"
4;"glm";"auc";0,722222222222222;"blood_transfusion"
4;"glm";"acc";0,706666666666667;"blood_transfusion"
4;"glm";"brier_score";0,192160516260569;"blood_transfusion"
5;"glm";"auc";0,872351694915254;"blood_transfusion"
5;"glm";"acc";0,786666666666667;"blood_transfusion"
5;"glm";"brier_score";0,126850755404096;"blood_transfusion"
6;"glm";"auc";0,696881091617934;"blood_transfusion"
6;"glm";"acc";0,773333333333333;"blood_transfusion"
6;"glm";"brier_score";0,162614902818021;"blood_transfusion"
7;"glm";"auc";0,643888888888889;"blood_transfusion"
7;"glm";"acc";0,773333333333333;"blood_transfusion"
7;"glm";"brier_score";0,160922171715069;"blood_transfusion"
8;"glm";"auc";0,8182261208577;"blood_transfusion"
8;"glm";"acc";0,773333333333333;"blood_transfusion"
8;"glm";"brier_score";0,140845454004793;"blood_transfusion"
9;"glm";"auc";0,76328125;"blood_transfusion"
9;"glm";"acc";0,864864864864865;"blood_transfusion"
9;"glm";"brier_score";0,122031798259707;"blood_transfusion"
10;"glm";"auc";0,788858939802336;"blood_transfusion"
10;"glm";"acc";0,756756756756757;"blood_transfusion"
10;"glm";"brier_score";0,155727389412103;"blood_transfusion"
1;"Lasso";"auc";0,6996;"blood_transfusion"
1;"Lasso";"acc";0,693333333333333;"blood_transfusion"
1;"Lasso";"brier_score";0,199329810313862;"blood_transfusion"
2;"Lasso";"auc";0,741228070175439;"blood_transfusion"
2;"Lasso";"acc";0,76;"blood_transfusion"
2;"Lasso";"brier_score";0,161485292417648;"blood_transfusion"
3;"Lasso";"auc";0,749379652605459;"blood_transfusion"
3;"Lasso";"acc";0,813333333333333;"blood_transfusion"
3;"Lasso";"brier_score";0,135137601758605;"blood_transfusion"
4;"Lasso";"auc";0,737745098039216;"blood_transfusion"
4;"Lasso";"acc";0,68;"blood_transfusion"
4;"Lasso";"brier_score";0,192725591838524;"blood_transfusion"
5;"Lasso";"auc";0,874470338983051;"blood_transfusion"
5;"Lasso";"acc";0,813333333333333;"blood_transfusion"
5;"Lasso";"brier_score";0,138756012163461;"blood_transfusion"
6;"Lasso";"auc";0,712475633528265;"blood_transfusion"
6;"Lasso";"acc";0,76;"blood_transfusion"
6;"Lasso";"brier_score";0,168525348734778;"blood_transfusion"
7;"Lasso";"auc";0,650555555555556;"blood_transfusion"
7;"Lasso";"acc";0,813333333333333;"blood_transfusion"
7;"Lasso";"brier_score";0,155429621474838;"blood_transfusion"
8;"Lasso";"auc";0,80458089668616;"blood_transfusion"
8;"Lasso";"acc";0,773333333333333;"blood_transfusion"
8;"Lasso";"brier_score";0,153436537479181;"blood_transfusion"
9;"Lasso";"auc";0,76015625;"blood_transfusion"
9;"Lasso";"acc";0,851351351351351;"blood_transfusion"
9;"Lasso";"brier_score";0,124894177214066;"blood_transfusion"
10;"Lasso";"auc";0,786163522012579;"blood_transfusion"
10;"Lasso";"acc";0,756756756756757;"blood_transfusion"
10;"Lasso";"brier_score";0,162464723151201;"blood_transfusion"
1;"rf";"auc";0,66;"blood_transfusion"
1;"rf";"acc";0,72;"blood_transfusion"
1;"rf";"brier_score";0,229358826666667;"blood_transfusion"
2;"rf";"auc";0,704191033138402;"blood_transfusion"
2;"rf";"acc";0,773333333333333;"blood_transfusion"
2;"rf";"brier_score";0,17689904;"blood_transfusion"
3;"rf";"auc";0,60545905707196;"blood_transfusion"
3;"rf";"acc";0,733333333333333;"blood_transfusion"
3;"rf";"brier_score";0,19680256;"blood_transfusion"
4;"rf";"auc";0,661764705882353;"blood_transfusion"
4;"rf";"acc";0,72;"blood_transfusion"
4;"rf";"brier_score";0,212037013333333;"blood_transfusion"
5;"rf";"auc";0,707627118644068;"blood_transfusion"
